event_id,label,source,source_class,source_weight,date,year,day_of_year,is_spring_or_fall,season_shoulder,latitude,longitude,acres,frp,confidence,firms_cluster_size,control_strategy
firms_viirs_snpp_sp_00004360_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-01,2016,153,1,0.100957,43.71289,-96.68111,,0.44,,1,
firms_viirs_snpp_sp_00004361_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-01,2016,153,1,0.100957,42.082604,-97.361508,,4.04,,5,
firms_viirs_snpp_sp_00004364_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-01,2016,153,1,0.100957,42.40837,-96.4186,,0.42,,1,
firms_viirs_snpp_sp_00004365_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-01,2016,153,1,0.100957,41.95195,-97.20276,,3.47,,1,
firms_viirs_snpp_sp_00004368_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-02,2016,154,1,0.092513,42.34064,-95.26022,,2.09,,1,
firms_viirs_snpp_sp_00004369_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-02,2016,154,1,0.092513,43.41969,-95.52364,,1.73,,1,
firms_viirs_snpp_sp_00004370_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-03,2016,155,1,0.084637,42.083338,-97.363294,,2.38,,5,
firms_viirs_snpp_sp_00004373_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-04,2016,156,1,0.077305,43.23019,-97.28127,,0.77,,1,
firms_viirs_snpp_sp_00004376_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-05,2016,157,1,0.070493,42.080003,-97.360283,,1.61,,3,
firms_viirs_snpp_sp_00004379_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-07,2016,159,1,0.05833,42.085553,-97.362633,,0.93,,3,
firms_viirs_snpp_sp_00004380_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-06-07,2016,159,1,0.05833,42.48277,-96.08519,,1.59,,1,
firms_viirs_snpp_sp_00004555_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-08,2016,252,1,0.307655,42.757813,-96.151753,,2.15,,3,
firms_viirs_snpp_sp_00004557_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-08,2016,252,1,0.307655,42.08306,-97.3653,,1.07,,2,
firms_viirs_snpp_sp_00004560_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-08,2016,252,1,0.307655,42.16201,-96.48739,,2.85,,1,
firms_viirs_snpp_sp_00004561_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-08,2016,252,1,0.307655,42.47019,-95.53311,,1.64,,1,
firms_viirs_snpp_sp_00004562_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-10,2016,254,1,0.347164,42.081897,-97.35994,,1.27,,3,
firms_viirs_snpp_sp_00004564_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-10,2016,254,1,0.347164,42.33807,-94.90465,,2.96,,1,
firms_viirs_snpp_sp_00004566_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-16,2016,260,1,0.479652,42.513867,-96.541073,,3.71,,3,
firms_viirs_snpp_sp_00004568_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-17,2016,261,1,0.503319,42.18361,-95.79804,,1.91,,1,
firms_viirs_snpp_sp_00004569_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-17,2016,261,1,0.503319,42.28999,-96.83587,,2.82,,1,
firms_viirs_snpp_sp_00004570_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-17,2016,261,1,0.503319,42.310885,-96.86813,,3.36,,2,
firms_viirs_snpp_sp_00004572_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-17,2016,261,1,0.503319,42.31797,-96.22025,,2.05,,1,
firms_viirs_snpp_sp_00004574_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-17,2016,261,1,0.503319,43.48952,-97.0692,,2.44,,1,
firms_viirs_snpp_sp_00004575_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-18,2016,262,1,0.527292,42.084085,-97.363695,,1.56,,4,
firms_viirs_snpp_sp_00004579_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-22,2016,266,1,0.624875,41.844485,-96.5996,,4.28,,2,
firms_viirs_snpp_sp_00004581_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-23,2016,267,1,0.649315,42.08476,-97.36576,,1.06,,1,
firms_viirs_snpp_sp_00004582_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-26,2016,270,1,0.721422,42.083623,-97.36283,,1.33,,3,
firms_viirs_snpp_sp_00004584_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-26,2016,270,1,0.721422,42.96805,-96.72293,,2.91,,1,
firms_viirs_snpp_sp_00004586_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-27,2016,271,1,0.74476,42.46555,-96.3968,,1.79,,1,
firms_viirs_snpp_sp_00004587_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-28,2016,272,1,0.767597,42.08538,-97.363,,0.41,,1,
firms_viirs_snpp_sp_00004588_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-09-30,2016,274,1,0.811412,41.81469,-95.66386,,0.73,,1,
firms_viirs_snpp_sp_00004589_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-01,2016,275,1,0.832208,42.06036,-97.48972,,3.84,,1,
firms_viirs_snpp_sp_00004590_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-02,2016,276,1,0.852144,43.646275,-96.779285,,0.85,,2,
firms_viirs_snpp_sp_00004592_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-02,2016,276,1,0.852144,42.1874,-96.28954,,3.13,,1,
firms_viirs_snpp_sp_00004593_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-05,2016,279,1,0.905946,42.08151,-97.36158,,0.87,,2,
firms_viirs_snpp_sp_00004594_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-05,2016,279,1,0.905946,42.00605,-97.400205,,7.84,,2,
firms_viirs_snpp_sp_00004597_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-07,2016,281,1,0.936016,42.083017,-97.36246,,2.03,,3,
firms_viirs_snpp_sp_00004599_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-08,2016,282,1,0.949096,42.13192,-97.34752,,8.73,,1,
firms_viirs_snpp_sp_00004601_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-08,2016,282,1,0.949096,43.55048,-95.57416,,2.03,,1,
firms_viirs_snpp_sp_00004602_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-11,2016,285,1,0.979799,42.07797,-97.35905,,0.88,,1,
firms_viirs_snpp_sp_00004603_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-13,2016,287,1,0.99268,42.083773,-97.362827,,0.66,,3,
firms_viirs_snpp_sp_00004606_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-22,2016,296,1,0.97104,42.082616,-97.36211,,2.59,,7,
firms_viirs_snpp_sp_00004613_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-23,2016,297,1,0.960789,42.28476,-96.27705,,2.4,,1,
firms_viirs_snpp_sp_00004614_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-23,2016,297,1,0.960789,42.8218,-96.57442,,1.98,,1,
firms_viirs_snpp_sp_00004615_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-24,2016,298,1,0.949096,42.81456,-97.37772,,2.36,,1,
firms_viirs_snpp_sp_00004616_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-27,2016,301,1,0.905946,42.08159,-97.36301,,1.5,,2,
firms_viirs_snpp_sp_00004618_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-10-28,2016,302,1,0.889095,42.98644,-95.50898,,1.75,,1,
firms_viirs_snpp_sp_00004619_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-01,2016,306,1,0.811412,42.47283,-95.17764,,1.67,,1,
firms_viirs_snpp_sp_00004620_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-03,2016,308,1,0.767597,42.080905,-97.35812,,1.73,,2,
firms_viirs_snpp_sp_00004622_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-03,2016,308,1,0.767597,43.450232,-97.04673,,8.55,,9,
firms_viirs_snpp_sp_00004628_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-03,2016,308,1,0.767597,42.38703,-94.9469,,2.72,,1,
firms_viirs_snpp_sp_00004632_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-04,2016,309,1,0.74476,42.11251,-96.16665,,1.78,,1,
firms_viirs_snpp_sp_00004633_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-04,2016,309,1,0.74476,42.88695,-97.4229,,4.67,,1,
firms_viirs_snpp_sp_00004634_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-04,2016,309,1,0.74476,43.54841,-96.17336,,2.32,,1,
firms_viirs_snpp_sp_00004635_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-05,2016,310,1,0.721422,42.083195,-97.362235,,1.8,,2,
firms_viirs_snpp_sp_00004636_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-05,2016,310,1,0.721422,43.72467,-96.5851,,3.26,,1,
firms_viirs_snpp_sp_00004637_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-06,2016,311,1,0.697676,42.335055,-96.37881,,1.83,,2,
firms_viirs_snpp_sp_00004640_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-06,2016,311,1,0.697676,43.19379,-96.15112,,1.06,,1,
firms_viirs_snpp_sp_00004641_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-08,2016,313,1,0.649315,42.082225,-97.362345,,1.4,,2,
firms_viirs_snpp_sp_00004643_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-08,2016,313,1,0.649315,41.9418,-97.4398,,9.5,,1,
firms_viirs_snpp_sp_00004644_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-08,2016,313,1,0.649315,42.7183,-96.52328,,3.66,,1,
firms_viirs_snpp_sp_00004645_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-09,2016,314,1,0.624875,43.71909,-96.54701,,2.97,,1,
firms_viirs_snpp_sp_00004646_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-10,2016,315,1,0.600373,42.086145,-97.36265,,1.01,,2,
firms_viirs_snpp_sp_00004648_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-10,2016,315,1,0.600373,42.26389,-94.959425,,4.96,,2,
firms_viirs_snpp_sp_00004650_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-10,2016,315,1,0.600373,43.10283,-96.66677,,3.3,,1,
firms_viirs_snpp_sp_00004651_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-12,2016,317,1,0.551506,42.07838,-97.35869,,1.94,,2,
firms_viirs_snpp_sp_00004652_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-12,2016,317,1,0.551506,43.05936,-96.29553,,10.68,,1,
firms_viirs_snpp_sp_00004654_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-13,2016,318,1,0.527292,42.83158,-96.97239,,2.0,,1,
firms_viirs_snpp_sp_00004655_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-14,2016,319,1,0.503319,42.88163,-95.0275,,4.61,,1,
firms_viirs_snpp_sp_00004656_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-14,2016,319,1,0.503319,43.27908,-95.18327,,4.56,,1,
firms_viirs_snpp_sp_00004657_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-15,2016,320,1,0.479652,42.0828,-97.36361,,1.05,,1,
firms_viirs_snpp_sp_00004658_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-15,2016,320,1,0.479652,42.334944,-96.377694,,2.9,,5,
firms_viirs_snpp_sp_00004659_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-15,2016,320,1,0.479652,41.92482,-95.91489,,6.58,,1,
firms_viirs_snpp_sp_00004660_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-15,2016,320,1,0.479652,42.19904,-96.149267,,13.22,,3,
firms_viirs_snpp_sp_00004663_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-15,2016,320,1,0.479652,42.461238,-97.403702,,25.28,,4,
firms_viirs_snpp_sp_00004670_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-16,2016,321,1,0.456352,42.07513,-96.00857,,1.42,,1,
firms_viirs_snpp_sp_00004671_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-16,2016,321,1,0.456352,42.096847,-95.973235,,22.92,,8,
firms_viirs_snpp_sp_00004680_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-17,2016,322,1,0.433476,42.33382,-96.37836,,1.83,,1,
firms_viirs_snpp_sp_00004681_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-19,2016,324,1,0.389196,42.334465,-96.375675,,1.76,,2,
firms_viirs_snpp_sp_00004683_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-20,2016,325,1,0.367879,41.8079,-95.81793,,3.43,,1,
firms_viirs_snpp_sp_00004684_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-20,2016,325,1,0.367879,42.41526,-96.12888,,10.61,,1,
firms_viirs_snpp_sp_00004685_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-21,2016,326,1,0.347164,42.08689,-97.36267,,1.76,,1,
firms_viirs_snpp_sp_00004686_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-21,2016,326,1,0.347164,42.335395,-96.379365,,1.48,,2,
firms_viirs_snpp_sp_00004688_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-21,2016,326,1,0.347164,42.57467,-95.1381,,4.19,,1,
firms_viirs_snpp_sp_00004689_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-25,2016,330,1,0.270868,41.80737,-96.58988,,2.35,,1,
firms_viirs_snpp_sp_00004690_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-25,2016,330,1,0.270868,42.00433,-97.40362,,2.41,,1,
firms_viirs_snpp_sp_00004691_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-25,2016,330,1,0.270868,42.05206,-95.20126,,2.67,,1,
firms_viirs_snpp_sp_00004692_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-25,2016,330,1,0.270868,42.33611,-96.37833,,2.93,,1,
firms_viirs_snpp_sp_00004693_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2016-11-25,2016,330,1,0.270868,42.784615,-94.945705,,5.32,,2,
firms_viirs_snpp_sp_00004816_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-16,2017,75,1,0.600373,42.274665,-97.339585,,50.03,,2,
firms_viirs_snpp_sp_00004818_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-17,2017,76,1,0.624875,41.85505,-95.83508,,5.61,,1,
firms_viirs_snpp_sp_00004819_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-17,2017,76,1,0.624875,42.019937,-96.22491,,18.48,,7,
firms_viirs_snpp_sp_00004826_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-17,2017,76,1,0.624875,42.02736,-96.221145,,18.48,,2,
firms_viirs_snpp_sp_00004828_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-17,2017,76,1,0.624875,42.13528,-95.31615,,1.77,,1,
firms_viirs_snpp_sp_00004829_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-17,2017,76,1,0.624875,42.60902,-96.70378,,0.79,,1,
firms_viirs_snpp_sp_00004830_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-18,2017,77,1,0.649315,41.83718,-97.34074,,5.57,,1,
firms_viirs_snpp_sp_00004831_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-18,2017,77,1,0.649315,41.92012,-95.22773,,3.52,,1,
firms_viirs_snpp_sp_00004832_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-18,2017,77,1,0.649315,42.07093,-97.16604,,12.19,,1,
firms_viirs_snpp_sp_00004833_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-18,2017,77,1,0.649315,42.49484,-96.99025,,2.88,,1,
firms_viirs_snpp_sp_00004834_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-18,2017,77,1,0.649315,42.63366,-97.25683,,4.44,,1,
firms_viirs_snpp_sp_00004835_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-19,2017,78,1,0.673611,41.99274,-96.02157,,5.92,,1,
firms_viirs_snpp_sp_00004836_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-19,2017,78,1,0.673611,43.04982,-97.40237,,17.5,,1,
firms_viirs_snpp_sp_00004837_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,42.078,-97.36008,,1.2,,1,
firms_viirs_snpp_sp_00004838_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,42.04429,-96.18784,,4.48,,3,
firms_viirs_snpp_sp_00004841_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,41.83509,-96.001185,,4.36,,2,
firms_viirs_snpp_sp_00004842_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,41.83635,-96.02491,,6.82,,1,
firms_viirs_snpp_sp_00004844_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,41.89748,-95.94734,,4.12,,1,
firms_viirs_snpp_sp_00004845_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-20,2017,79,1,0.697676,42.25097,-96.008727,,58.68,,4,
firms_viirs_snpp_sp_00004849_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,41.98097,-97.4012,,1.77,,1,
firms_viirs_snpp_sp_00004850_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,42.34848,-97.59531,,3.08,,1,
firms_viirs_snpp_sp_00004851_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,42.75875,-97.13918,,2.93,,1,
firms_viirs_snpp_sp_00004852_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,42.7879,-97.49516,,4.01,,1,
firms_viirs_snpp_sp_00004853_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,43.00322,-96.95025,,2.2,,1,
firms_viirs_snpp_sp_00004854_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,43.09993,-97.03788,,8.35,,1,
firms_viirs_snpp_sp_00004855_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-27,2017,86,1,0.852144,43.30326,-97.17928,,1.63,,1,
firms_viirs_snpp_sp_00004856_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,42.24128,-96.03288,,1.31,,1,
firms_viirs_snpp_sp_00004857_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,42.369735,-95.135635,,2.24,,2,
firms_viirs_snpp_sp_00004859_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,42.96376,-95.01763,,2.17,,1,
firms_viirs_snpp_sp_00004860_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,43.07212,-97.22409,,3.73,,1,
firms_viirs_snpp_sp_00004861_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,43.28129,-96.17198,,1.88,,1,
firms_viirs_snpp_sp_00004862_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,43.81028,-97.32896,,4.57,,1,
firms_viirs_snpp_sp_00004863_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-28,2017,87,1,0.871134,43.81869,-97.56567,,67.18,,1,
firms_viirs_snpp_sp_00004864_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-03-31,2017,90,1,0.92161,43.81809,-97.19529,,9.27,,2,
firms_viirs_snpp_sp_00004866_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-01,2017,91,1,0.936016,42.72404,-97.09435,,2.68,,1,
firms_viirs_snpp_sp_00004867_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-02,2017,92,1,0.949096,42.08014,-97.36169,,2.94,,1,
firms_viirs_snpp_sp_00004868_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-02,2017,92,1,0.949096,42.68266,-97.00734,,1.78,,1,
firms_viirs_snpp_sp_00004869_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-02,2017,92,1,0.949096,43.03922,-97.18286,,7.21,,1,
firms_viirs_snpp_sp_00004870_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-04,2017,94,1,0.97104,43.30424,-97.19041,,26.7,,1,
firms_viirs_snpp_sp_00004871_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-04,2017,94,1,0.97104,43.82196,-95.48224,,1.09,,1,
firms_viirs_snpp_sp_00004872_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-04,2017,94,1,0.97104,43.27669,-95.19727,,8.6,,1,
firms_viirs_snpp_sp_00004873_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.083735,-97.363082,,1.3,,4,
firms_viirs_snpp_sp_00004875_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.86489,-95.39614,,5.15,,1,
firms_viirs_snpp_sp_00004876_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.647526,-96.72153,,17.4,,7,
firms_viirs_snpp_sp_00004877_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.649843,-97.071105,,58.94,,6,
firms_viirs_snpp_sp_00004883_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.81364,-97.342303,,12.12,,3,
firms_viirs_snpp_sp_00004885_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,42.979295,-96.527845,,26.01,,2,
firms_viirs_snpp_sp_00004887_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,41.813693,-96.71777,,41.13,,4,
firms_viirs_snpp_sp_00004891_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,41.94088,-95.94221,,6.89,,2,
firms_viirs_snpp_sp_00004900_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-06,2017,96,1,0.987024,43.433015,-95.619705,,6.73,,2,
firms_viirs_snpp_sp_00004904_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-07,2017,97,1,0.99268,42.07874,-96.15347,,1.29,,1,
firms_viirs_snpp_sp_00004905_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-08,2017,98,1,0.99674,42.62954,-96.96954,,0.9,,1,
firms_viirs_snpp_sp_00004906_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-08,2017,98,1,0.99674,42.80057,-97.334735,,13.27,,2,
firms_viirs_snpp_sp_00004908_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-08,2017,98,1,0.99674,42.82542,-97.25397,,7.08,,1,
firms_viirs_snpp_sp_00004909_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-08,2017,98,1,0.99674,43.09087,-97.49476,,3.74,,1,
firms_viirs_snpp_sp_00004910_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-08,2017,98,1,0.99674,43.235505,-97.13552,,15.7,,2,
firms_viirs_snpp_sp_00004912_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,42.08201,-97.36046,,1.86,,2,
firms_viirs_snpp_sp_00004914_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,42.921533,-95.098153,,7.42,,3,
firms_viirs_snpp_sp_00004917_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,43.139225,-96.42652,,5.31,,2,
firms_viirs_snpp_sp_00004918_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,43.48459,-95.19697,,9.62,,1,
firms_viirs_snpp_sp_00004919_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,41.8061,-95.94276,,9.56,,1,
firms_viirs_snpp_sp_00004920_cluster,1,NASA FIRMS VIIRS_SNPP_SP,firms,0.7,2017-04-11,2017,101,1,0.999184,41.95882,-96.16659,,5.39,,1,
